26/10/2012
1560equalizedTMNoring _X	1560equalizedTMNoring_Y	1560equalizedTMNoring_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMNoring _X	V740D9_TMnoRing_dispersion1540equalizedTMNoring_Y	V740D9_TMnoRing_dispersion1540equalizedTMNoring_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g350 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_phase _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_phase_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_phase_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g450_phase _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g450_phase_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g450_phase_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g500 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g500_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g500_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g550 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g550_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g550_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g700 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_amplitude _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_amplitude_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_amplitude_Ynorm	V740D9_dispersion1540equalizedTMr20g700_g385g395 _X	V740D9_dispersion1540equalizedTMr20g700_g385g395_Y	V740D9_dispersion1540equalizedTMr20g700_g385g395_Ynorm	V740D9_dispersion1540equalizedTMr20g700_g385g395 _X	V740D9_dispersion1540equalizedTMr20g700_g385g395_Y	V740D9_dispersion1540equalizedTMr20g700_g385g395_Ynorm	V740D9_dispersion1540equalized_TEr20g200 _X	V740D9_dispersion1540equalized_TEr20g200_Y	V740D9_dispersion1540equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_TEr20g200 _X	dispersionV740D9_1560equalized_TEr20g200_Y	dispersionV740D9_1560equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_noRing _X	dispersionV740D9_1560equalized_noRing_Y	dispersionV740D9_1560equalized_noRing_Ynorm	dispersionV740D9_1560equalized_r20g275 _X	dispersionV740D9_1560equalized_r20g275_Y	dispersionV740D9_1560equalized_r20g275_Ynorm	dispersionV740D9_1560equalized_r20g325 _X	dispersionV740D9_1560equalized_r20g325_Y	dispersionV740D9_1560equalized_r20g325_Ynorm	dispersionV740D9_1560equalized_r20g400 _X	dispersionV740D9_1560equalized_r20g400_Y	dispersionV740D9_1560equalized_r20g400_Ynorm	dispersionV740D9_1560equalized_r20g170g180 _X	dispersionV740D9_1560equalized_r20g170g180_Y	dispersionV740D9_1560equalized_r20g170g180_Ynorm
			1.555650E+3	1.617000E+2	-1.830000E+1	1.555650E+3	7.797000E-7	-3.490000E-8	1.555650E+3	1.049000E+2	-7.510000E+1	1.555650E+3	-1.717000E+2	-3.516000E+2	1.555650E+3	-1.620000E+2	-3.418000E+2	1.555650E+3	-1.543000E+2	-3.342000E+2	1.555650E+3	-1.081000E+2	-2.881000E+2	1.555650E+3	7.426000E-7	-4.220000E-8				1.552130E+3	-7.862000E+1	-2.585200E+2	1.552130E+3	-3.745000E+1	-2.174500E+2	1.552130E+3	9.838000E+1	-7.972000E+1				1.552130E+3	1.006000E+2	-7.890000E+1	1.552130E+3	9.998000E+1	-3.732000E+1	1.552130E+3	1.063000E+2	-3.280000E+1	1.552130E+3	1.007000E+2	-7.830000E+1
			1.555700E+3	1.589000E+2	-2.110000E+1	1.555700E+3	7.814000E-7	-3.320000E-8	1.555700E+3	1.041000E+2	-7.590000E+1	1.555700E+3	-1.729000E+2	-3.528000E+2	1.555700E+3	-1.637000E+2	-3.435000E+2	1.555700E+3	-1.560000E+2	-3.359000E+2	1.555700E+3	-1.099000E+2	-2.899000E+2	1.555700E+3	7.450000E-7	-3.980000E-8				1.552140E+3	-7.884000E+1	-2.587400E+2	1.552140E+3	-3.705000E+1	-2.170500E+2	1.552140E+3	9.885000E+1	-7.925000E+1				1.552140E+3	1.008000E+2	-7.870000E+1	1.552140E+3	1.003000E+2	-3.700000E+1	1.552140E+3	1.065000E+2	-3.260000E+1	1.552140E+3	1.009000E+2	-7.810000E+1
			1.555750E+3	1.558000E+2	-2.420000E+1	1.555750E+3	7.821000E-7	-3.250000E-8	1.555750E+3	1.030000E+2	-7.700000E+1	1.555750E+3	-1.755000E+2	-3.554000E+2	1.555750E+3	-1.657000E+2	-3.455000E+2	1.555750E+3	-1.580000E+2	-3.379000E+2	1.555750E+3	-1.121000E+2	-2.921000E+2	1.555750E+3	7.476000E-7	-3.720000E-8				1.552150E+3	-7.906000E+1	-2.589600E+2	1.552150E+3	-3.665000E+1	-2.166500E+2	1.552150E+3	9.919000E+1	-7.891000E+1				1.552150E+3	1.012000E+2	-7.830000E+1	1.552150E+3	1.007000E+2	-3.660000E+1	1.552150E+3	1.065000E+2	-3.260000E+1	1.552150E+3	1.012000E+2	-7.780000E+1
			1.555800E+3	1.525000E+2	-2.750000E+1	1.555800E+3	7.834000E-7	-3.120000E-8	1.555800E+3	1.017000E+2	-7.830000E+1	1.555800E+3	-1.765000E+2	-3.564000E+2	1.555800E+3	-1.682000E+2	-3.480000E+2	1.555800E+3	-1.602000E+2	-3.401000E+2	1.555800E+3	-1.143000E+2	-2.943000E+2	1.555800E+3	7.516000E-7	-3.320000E-8				1.552160E+3	-7.941000E+1	-2.593100E+2	1.552160E+3	-3.603000E+1	-2.160300E+2	1.552160E+3	9.955000E+1	-7.855000E+1				1.552160E+3	1.017000E+2	-7.780000E+1	1.552160E+3	1.012000E+2	-3.610000E+1	1.552160E+3	1.064000E+2	-3.270000E+1	1.552160E+3	1.015000E+2	-7.750000E+1
			1.555850E+3	1.498000E+2	-3.020000E+1	1.555850E+3	7.862000E-7	-2.840000E-8	1.555850E+3	1.006000E+2	-7.940000E+1	1.555850E+3	-1.775000E+2	-3.574000E+2	1.555850E+3	-1.701000E+2	-3.499000E+2	1.555850E+3	-1.625000E+2	-3.424000E+2	1.555850E+3	-1.168000E+2	-2.968000E+2	1.555850E+3	7.552000E-7	-2.960000E-8				1.552170E+3	-7.973000E+1	-2.596300E+2	1.552170E+3	-3.538000E+1	-2.153800E+2	1.552170E+3	9.990000E+1	-7.820000E+1				1.552170E+3	1.020000E+2	-7.750000E+1	1.552170E+3	1.018000E+2	-3.550000E+1	1.552170E+3	1.063000E+2	-3.280000E+1	1.552170E+3	1.018000E+2	-7.720000E+1
			1.555900E+3	1.458000E+2	-3.420000E+1	1.555900E+3	7.862000E-7	-2.840000E-8	1.555900E+3	9.937000E+1	-8.063000E+1	1.555900E+3	-1.783000E+2	-3.582000E+2	1.555900E+3	-1.717000E+2	-3.515000E+2	1.555900E+3	-1.642000E+2	-3.441000E+2	1.555900E+3	-1.187000E+2	-2.987000E+2	1.555900E+3	7.582000E-7	-2.660000E-8				1.552180E+3	-7.996000E+1	-2.598600E+2	1.552180E+3	-3.485000E+1	-2.148500E+2	1.552180E+3	1.002000E+2	-7.790000E+1				1.552180E+3	1.023000E+2	-7.720000E+1	1.552180E+3	1.019000E+2	-3.540000E+1	1.552180E+3	1.061000E+2	-3.300000E+1	1.552180E+3	1.018000E+2	-7.720000E+1
			1.555950E+3	1.428000E+2	-3.720000E+1	1.555950E+3	7.841000E-7	-3.050000E-8	1.555950E+3	9.777000E+1	-8.223000E+1	1.555950E+3	-1.795000E+2	-3.594000E+2	1.555950E+3	-1.733000E+2	-3.531000E+2	1.555950E+3	-1.658000E+2	-3.457000E+2	1.555950E+3	-1.206000E+2	-3.006000E+2	1.555950E+3	7.593000E-7	-2.550000E-8				1.552190E+3	-8.024000E+1	-2.601400E+2	1.552190E+3	-3.452000E+1	-2.145200E+2	1.552190E+3	1.005000E+2	-7.760000E+1				1.552190E+3	1.025000E+2	-7.700000E+1	1.552190E+3	1.019000E+2	-3.540000E+1	1.552190E+3	1.061000E+2	-3.300000E+1	1.552190E+3	1.021000E+2	-7.690000E+1
			1.556000E+3	1.399000E+2	-4.010000E+1	1.556000E+3	7.831000E-7	-3.150000E-8	1.556000E+3	9.468000E+1	-8.532000E+1	1.556000E+3	1.789000E+2	-1.000000E+0	1.556000E+3	-1.751000E+2	-3.549000E+2	1.556000E+3	-1.677000E+2	-3.476000E+2	1.556000E+3	-1.230000E+2	-3.030000E+2	1.556000E+3	7.583000E-7	-2.650000E-8				1.552200E+3	-8.062000E+1	-2.605200E+2	1.552200E+3	-3.413000E+1	-2.141300E+2	1.552200E+3	1.008000E+2	-7.730000E+1				1.552200E+3	1.026000E+2	-7.690000E+1	1.552200E+3	1.020000E+2	-3.530000E+1	1.552200E+3	1.060000E+2	-3.310000E+1	1.552200E+3	1.024000E+2	-7.660000E+1
			1.556050E+3	1.373000E+2	-4.270000E+1	1.556050E+3	7.849000E-7	-2.970000E-8	1.556050E+3	9.342000E+1	-8.658000E+1	1.556050E+3	1.774000E+2	-2.500000E+0	1.556050E+3	-1.771000E+2	-3.569000E+2	1.556050E+3	-1.700000E+2	-3.499000E+2	1.556050E+3	-1.253000E+2	-3.053000E+2	1.556050E+3	7.562000E-7	-2.860000E-8				1.552210E+3	-8.094000E+1	-2.608400E+2	1.552210E+3	-3.373000E+1	-2.137300E+2	1.552210E+3	1.010000E+2	-7.710000E+1				1.552210E+3	1.027000E+2	-7.680000E+1	1.552210E+3	1.022000E+2	-3.510000E+1	1.552210E+3	1.060000E+2	-3.310000E+1	1.552210E+3	1.025000E+2	-7.650000E+1
			1.556100E+3	1.346000E+2	-4.540000E+1	1.556100E+3	7.841000E-7	-3.050000E-8	1.556100E+3	9.249000E+1	-8.751000E+1	1.556100E+3	1.757000E+2	-4.200000E+0	1.556100E+3	-1.790000E+2	-3.588000E+2	1.556100E+3	-1.726000E+2	-3.525000E+2	1.556100E+3	-1.276000E+2	-3.076000E+2	1.556100E+3	7.554000E-7	-2.940000E-8				1.552220E+3	-8.118000E+1	-2.610800E+2	1.552220E+3	-3.364000E+1	-2.136400E+2	1.552220E+3	1.012000E+2	-7.690000E+1				1.552220E+3	1.027000E+2	-7.680000E+1	1.552220E+3	1.024000E+2	-3.490000E+1	1.552220E+3	1.059000E+2	-3.320000E+1	1.552220E+3	1.026000E+2	-7.640000E+1
			1.556150E+3	1.313000E+2	-4.870000E+1	1.556150E+3	7.807000E-7	-3.390000E-8	1.556150E+3	9.139000E+1	-8.861000E+1	1.556150E+3	1.728000E+2	-7.100000E+0	1.556150E+3	1.794000E+2	-4.000000E-1	1.556150E+3	-1.749000E+2	-3.548000E+2	1.556150E+3	-1.301000E+2	-3.101000E+2	1.556150E+3	7.531000E-7	-3.170000E-8				1.552230E+3	-8.147000E+1	-2.613700E+2	1.552230E+3	-3.338000E+1	-2.133800E+2	1.552230E+3	1.013000E+2	-7.680000E+1				1.552230E+3	1.028000E+2	-7.670000E+1	1.552230E+3	1.025000E+2	-3.480000E+1	1.552230E+3	1.058000E+2	-3.330000E+1	1.552230E+3	1.025000E+2	-7.650000E+1
			1.556200E+3	1.282000E+2	-5.180000E+1	1.556200E+3	7.750000E-7	-3.960000E-8	1.556200E+3	9.009000E+1	-8.991000E+1	1.556200E+3	1.709000E+2	-9.000000E+0	1.556200E+3	1.773000E+2	-2.500000E+0	1.556200E+3	-1.788000E+2	-3.587000E+2	1.556200E+3	-1.325000E+2	-3.125000E+2	1.556200E+3	7.493000E-7	-3.550000E-8				1.552240E+3	-8.180000E+1	-2.617000E+2	1.552240E+3	-3.327000E+1	-2.132700E+2	1.552240E+3	1.014000E+2	-7.670000E+1				1.552240E+3	1.028000E+2	-7.670000E+1	1.552240E+3	1.026000E+2	-3.470000E+1	1.552240E+3	1.056000E+2	-3.350000E+1	1.552240E+3	1.024000E+2	-7.660000E+1
			1.556250E+3	1.259000E+2	-5.410000E+1	1.556250E+3	7.727000E-7	-4.190000E-8	1.556250E+3	8.874000E+1	-9.126000E+1	1.556250E+3	1.694000E+2	-1.050000E+1	1.556250E+3	1.751000E+2	-4.700000E+0	1.556250E+3	1.799000E+2	0.000000E+0	1.556250E+3	-1.346000E+2	-3.146000E+2	1.556250E+3	7.454000E-7	-3.940000E-8				1.552250E+3	-8.210000E+1	-2.620000E+2	1.552250E+3	-3.320000E+1	-2.132000E+2	1.552250E+3	1.016000E+2	-7.650000E+1				1.552250E+3	1.029000E+2	-7.660000E+1	1.552250E+3	1.026000E+2	-3.470000E+1	1.552250E+3	1.054000E+2	-3.370000E+1	1.552250E+3	1.022000E+2	-7.680000E+1
			1.556300E+3	1.240000E+2	-5.600000E+1	1.556300E+3	7.724000E-7	-4.220000E-8	1.556300E+3	8.732000E+1	-9.268000E+1	1.556300E+3	1.676000E+2	-1.230000E+1	1.556300E+3	1.726000E+2	-7.200000E+0	1.556300E+3	1.788000E+2	-1.100000E+0	1.556300E+3	-1.366000E+2	-3.166000E+2	1.556300E+3	7.427000E-7	-4.210000E-8				1.552260E+3	-8.234000E+1	-2.622400E+2	1.552260E+3	-3.318000E+1	-2.131800E+2	1.552260E+3	1.017000E+2	-7.640000E+1				1.552260E+3	1.029000E+2	-7.660000E+1	1.552260E+3	1.026000E+2	-3.470000E+1	1.552260E+3	1.051000E+2	-3.400000E+1	1.552260E+3	1.021000E+2	-7.690000E+1
			1.556350E+3	1.219000E+2	-5.810000E+1	1.556350E+3	7.696000E-7	-4.500000E-8	1.556350E+3	8.588000E+1	-9.412000E+1	1.556350E+3	1.661000E+2	-1.380000E+1	1.556350E+3	1.712000E+2	-8.600000E+0	1.556350E+3	1.765000E+2	-3.400000E+0	1.556350E+3	-1.380000E+2	-3.180000E+2	1.556350E+3	7.408000E-7	-4.400000E-8				1.552270E+3	-8.261000E+1	-2.625100E+2	1.552270E+3	-3.323000E+1	-2.132300E+2	1.552270E+3	1.017000E+2	-7.640000E+1				1.552270E+3	1.030000E+2	-7.650000E+1	1.552270E+3	1.028000E+2	-3.450000E+1	1.552270E+3	1.047000E+2	-3.440000E+1	1.552270E+3	1.020000E+2	-7.700000E+1
			1.556400E+3	1.200000E+2	-6.000000E+1	1.556400E+3	7.683000E-7	-4.630000E-8	1.556400E+3	8.468000E+1	-9.532000E+1	1.556400E+3	1.648000E+2	-1.510000E+1	1.556400E+3	1.699000E+2	-9.900000E+0	1.556400E+3	1.758000E+2	-4.100000E+0	1.556400E+3	-1.397000E+2	-3.197000E+2	1.556400E+3	7.376000E-7	-4.720000E-8				1.552280E+3	-8.289000E+1	-2.627900E+2	1.552280E+3	-3.323000E+1	-2.132300E+2	1.552280E+3	1.015000E+2	-7.660000E+1				1.552280E+3	1.030000E+2	-7.650000E+1	1.552280E+3	1.028000E+2	-3.450000E+1	1.552280E+3	1.041000E+2	-3.500000E+1	1.552280E+3	1.019000E+2	-7.710000E+1
			1.556450E+3	1.181000E+2	-6.190000E+1	1.556450E+3	7.686000E-7	-4.600000E-8	1.556450E+3	8.334000E+1	-9.666000E+1	1.556450E+3	1.636000E+2	-1.630000E+1	1.556450E+3	1.688000E+2	-1.100000E+1	1.556450E+3	1.746000E+2	-5.300000E+0	1.556450E+3	-1.417000E+2	-3.217000E+2	1.556450E+3	7.344000E-7	-5.040000E-8				1.552290E+3	-8.316000E+1	-2.630600E+2	1.552290E+3	-3.321000E+1	-2.132100E+2	1.552290E+3	1.015000E+2	-7.660000E+1				1.552290E+3	1.030000E+2	-7.650000E+1	1.552290E+3	1.028000E+2	-3.450000E+1	1.552290E+3	1.037000E+2	-3.540000E+1	1.552290E+3	1.017000E+2	-7.730000E+1
			1.556500E+3	1.159000E+2	-6.410000E+1	1.556500E+3	7.683000E-7	-4.630000E-8	1.556500E+3	8.182000E+1	-9.818000E+1	1.556500E+3	1.623000E+2	-1.760000E+1	1.556500E+3	1.677000E+2	-1.210000E+1	1.556500E+3	1.731000E+2	-6.800000E+0	1.556500E+3	-1.436000E+2	-3.236000E+2	1.556500E+3	7.320000E-7	-5.280000E-8				1.552300E+3	-8.341000E+1	-2.633100E+2	1.552300E+3	-3.324000E+1	-2.132400E+2	1.552300E+3	1.016000E+2	-7.650000E+1				1.552300E+3	1.030000E+2	-7.650000E+1	1.552300E+3	1.028000E+2	-3.450000E+1	1.552300E+3	1.035000E+2	-3.560000E+1	1.552300E+3	1.016000E+2	-7.740000E+1
			1.556550E+3	1.136000E+2	-6.640000E+1	1.556550E+3	7.676000E-7	-4.700000E-8	1.556550E+3	8.031000E+1	-9.969000E+1	1.556550E+3	1.608000E+2	-1.910000E+1	1.556550E+3	1.665000E+2	-1.330000E+1	1.556550E+3	1.705000E+2	-9.400000E+0	1.556550E+3	-1.450000E+2	-3.250000E+2	1.556550E+3	7.311000E-7	-5.370000E-8				1.552310E+3	-8.370000E+1	-2.636000E+2	1.552310E+3	-3.349000E+1	-2.134900E+2	1.552310E+3	1.015000E+2	-7.660000E+1				1.552310E+3	1.029000E+2	-7.660000E+1	1.552310E+3	1.023000E+2	-3.500000E+1	1.552310E+3	1.033000E+2	-3.580000E+1	1.552310E+3	1.013000E+2	-7.770000E+1
			1.556600E+3	1.119000E+2	-6.810000E+1	1.556600E+3	7.650000E-7	-4.960000E-8	1.556600E+3	7.901000E+1	-1.009900E+2	1.556600E+3	1.590000E+2	-2.090000E+1	1.556600E+3	1.651000E+2	-1.470000E+1	1.556600E+3	1.683000E+2	-1.160000E+1	1.556600E+3	-1.467000E+2	-3.267000E+2	1.556600E+3	7.302000E-7	-5.460000E-8				1.552320E+3	-8.407000E+1	-2.639700E+2	1.552320E+3	-3.391000E+1	-2.139100E+2	1.552320E+3	1.013000E+2	-7.680000E+1				1.552320E+3	1.028000E+2	-7.670000E+1	1.552320E+3	1.022000E+2	-3.510000E+1	1.552320E+3	1.028000E+2	-3.630000E+1	1.552320E+3	1.009000E+2	-7.810000E+1
			1.556650E+3	1.095000E+2	-7.050000E+1	1.556650E+3	7.650000E-7	-4.960000E-8	1.556650E+3	7.783000E+1	-1.021700E+2	1.556650E+3	1.573000E+2	-2.260000E+1	1.556650E+3	1.632000E+2	-1.660000E+1	1.556650E+3	1.667000E+2	-1.320000E+1	1.556650E+3	-1.486000E+2	-3.286000E+2	1.556650E+3	7.300000E-7	-5.480000E-8				1.552330E+3	-8.434000E+1	-2.642400E+2	1.552330E+3	-3.424000E+1	-2.142400E+2	1.552330E+3	1.011000E+2	-7.700000E+1				1.552330E+3	1.025000E+2	-7.700000E+1	1.552330E+3	1.020000E+2	-3.530000E+1	1.552330E+3	1.025000E+2	-3.660000E+1	1.552330E+3	1.006000E+2	-7.840000E+1
			1.556700E+3	1.071000E+2	-7.290000E+1	1.556700E+3	7.680000E-7	-4.660000E-8	1.556700E+3	7.682000E+1	-1.031800E+2	1.556700E+3	1.555000E+2	-2.440000E+1	1.556700E+3	1.612000E+2	-1.860000E+1	1.556700E+3	1.651000E+2	-1.480000E+1	1.556700E+3	-1.507000E+2	-3.307000E+2	1.556700E+3	7.316000E-7	-5.320000E-8				1.552340E+3	-8.464000E+1	-2.645400E+2	1.552340E+3	-3.446000E+1	-2.144600E+2	1.552340E+3	1.010000E+2	-7.710000E+1				1.552340E+3	1.023000E+2	-7.720000E+1	1.552340E+3	1.018000E+2	-3.550000E+1	1.552340E+3	1.023000E+2	-3.680000E+1	1.552340E+3	1.004000E+2	-7.860000E+1
			1.556750E+3	1.044000E+2	-7.560000E+1	1.556750E+3	7.702000E-7	-4.440000E-8	1.556750E+3	7.526000E+1	-1.047400E+2	1.556750E+3	1.531000E+2	-2.680000E+1	1.556750E+3	1.590000E+2	-2.080000E+1	1.556750E+3	1.633000E+2	-1.660000E+1	1.556750E+3	-1.528000E+2	-3.328000E+2	1.556750E+3	7.342000E-7	-5.060000E-8				1.552350E+3	-8.494000E+1	-2.648400E+2	1.552350E+3	-3.481000E+1	-2.148100E+2	1.552350E+3	1.011000E+2	-7.700000E+1				1.552350E+3	1.021000E+2	-7.740000E+1	1.552350E+3	1.015000E+2	-3.580000E+1	1.552350E+3	1.019000E+2	-3.720000E+1	1.552350E+3	1.001000E+2	-7.890000E+1
			1.556800E+3	1.022000E+2	-7.780000E+1	1.556800E+3	7.711000E-7	-4.350000E-8	1.556800E+3	7.277000E+1	-1.072300E+2	1.556800E+3	1.514000E+2	-2.850000E+1	1.556800E+3	1.567000E+2	-2.310000E+1	1.556800E+3	1.617000E+2	-1.820000E+1	1.556800E+3	-1.547000E+2	-3.347000E+2	1.556800E+3	7.376000E-7	-4.720000E-8				1.552360E+3	-8.526000E+1	-2.651600E+2	1.552360E+3	-3.533000E+1	-2.153300E+2	1.552360E+3	1.012000E+2	-7.690000E+1				1.552360E+3	1.019000E+2	-7.760000E+1	1.552360E+3	1.013000E+2	-3.600000E+1	1.552360E+3	1.013000E+2	-3.780000E+1	1.552360E+3	9.977000E+1	-7.923000E+1
			1.556850E+3	9.968000E+1	-8.032000E+1	1.556850E+3	7.704000E-7	-4.420000E-8	1.556850E+3	7.163000E+1	-1.083700E+2	1.556850E+3	1.498000E+2	-3.010000E+1	1.556850E+3	1.546000E+2	-2.520000E+1	1.556850E+3	1.600000E+2	-1.990000E+1	1.556850E+3	-1.566000E+2	-3.366000E+2	1.556850E+3	7.401000E-7	-4.470000E-8				1.552370E+3	-8.553000E+1	-2.654300E+2	1.552370E+3	-3.588000E+1	-2.158800E+2	1.552370E+3	1.012000E+2	-7.690000E+1				1.552370E+3	1.017000E+2	-7.780000E+1	1.552370E+3	1.010000E+2	-3.630000E+1	1.552370E+3	1.008000E+2	-3.830000E+1	1.552370E+3	9.945000E+1	-7.955000E+1
			1.556900E+3	9.773000E+1	-8.227000E+1	1.556900E+3	7.711000E-7	-4.350000E-8	1.556900E+3	6.995000E+1	-1.100500E+2	1.556900E+3	1.482000E+2	-3.170000E+1	1.556900E+3	1.524000E+2	-2.740000E+1	1.556900E+3	1.579000E+2	-2.200000E+1	1.556900E+3	-1.586000E+2	-3.386000E+2	1.556900E+3	7.428000E-7	-4.200000E-8				1.552380E+3	-8.577000E+1	-2.656700E+2	1.552380E+3	-3.627000E+1	-2.162700E+2	1.552380E+3	1.012000E+2	-7.690000E+1				1.552380E+3	1.015000E+2	-7.800000E+1	1.552380E+3	1.009000E+2	-3.640000E+1	1.552380E+3	1.005000E+2	-3.860000E+1	1.552380E+3	9.925000E+1	-7.975000E+1
			1.556950E+3	9.468000E+1	-8.532000E+1	1.556950E+3	7.753000E-7	-3.930000E-8	1.556950E+3	6.772000E+1	-1.122800E+2	1.556950E+3	1.465000E+2	-3.340000E+1	1.556950E+3	1.504000E+2	-2.940000E+1	1.556950E+3	1.562000E+2	-2.370000E+1	1.556950E+3	-1.605000E+2	-3.405000E+2	1.556950E+3	7.469000E-7	-3.790000E-8				1.552390E+3	-8.589000E+1	-2.657900E+2	1.552390E+3	-3.642000E+1	-2.164200E+2	1.552390E+3	1.012000E+2	-7.690000E+1				1.552390E+3	1.015000E+2	-7.800000E+1	1.552390E+3	1.009000E+2	-3.640000E+1	1.552390E+3	1.003000E+2	-3.880000E+1	1.552390E+3	9.916000E+1	-7.984000E+1
			1.557000E+3	9.138000E+1	-8.862000E+1	1.557000E+3	7.810000E-7	-3.360000E-8	1.557000E+3	6.557000E+1	-1.144300E+2	1.557000E+3	1.443000E+2	-3.560000E+1	1.557000E+3	1.483000E+2	-3.150000E+1	1.557000E+3	1.538000E+2	-2.610000E+1	1.557000E+3	-1.625000E+2	-3.425000E+2	1.557000E+3	7.495000E-7	-3.530000E-8				1.552400E+3	-8.599000E+1	-2.658900E+2	1.552400E+3	-3.656000E+1	-2.165600E+2	1.552400E+3	1.011000E+2	-7.700000E+1				1.552400E+3	1.014000E+2	-7.810000E+1	1.552400E+3	1.009000E+2	-3.640000E+1	1.552400E+3	1.001000E+2	-3.900000E+1	1.552400E+3	9.896000E+1	-8.004000E+1
			1.557050E+3	8.752000E+1	-9.248000E+1	1.557050E+3	7.836000E-7	-3.100000E-8	1.557050E+3	6.322000E+1	-1.167800E+2	1.557050E+3	1.416000E+2	-3.830000E+1	1.557050E+3	1.458000E+2	-3.400000E+1	1.557050E+3	1.511000E+2	-2.880000E+1	1.557050E+3	-1.649000E+2	-3.449000E+2	1.557050E+3	7.509000E-7	-3.390000E-8				1.552410E+3	-8.609000E+1	-2.659900E+2	1.552410E+3	-3.670000E+1	-2.167000E+2	1.552410E+3	1.011000E+2	-7.700000E+1				1.552410E+3	1.014000E+2	-7.810000E+1	1.552410E+3	1.007000E+2	-3.660000E+1	1.552410E+3	9.994000E+1	-3.916000E+1	1.552410E+3	9.870000E+1	-8.030000E+1
			1.557100E+3	8.373000E+1	-9.627000E+1	1.557100E+3	7.841000E-7	-3.050000E-8	1.557100E+3	6.102000E+1	-1.189800E+2	1.557100E+3	1.390000E+2	-4.090000E+1	1.557100E+3	1.430000E+2	-3.680000E+1	1.557100E+3	1.487000E+2	-3.120000E+1	1.557100E+3	-1.681000E+2	-3.481000E+2	1.557100E+3	7.501000E-7	-3.470000E-8				1.552420E+3	-8.616000E+1	-2.660600E+2	1.552420E+3	-3.683000E+1	-2.168300E+2	1.552420E+3	1.010000E+2	-7.710000E+1				1.552420E+3	1.013000E+2	-7.820000E+1	1.552420E+3	1.006000E+2	-3.670000E+1	1.552420E+3	9.969000E+1	-3.941000E+1	1.552420E+3	9.846000E+1	-8.054000E+1
			1.557150E+3	7.967000E+1	-1.003300E+2	1.557150E+3	7.830000E-7	-3.160000E-8	1.557150E+3	5.851000E+1	-1.214900E+2	1.557150E+3	1.363000E+2	-4.360000E+1	1.557150E+3	1.401000E+2	-3.970000E+1	1.557150E+3	1.458000E+2	-3.410000E+1	1.557150E+3	-1.713000E+2	-3.513000E+2	1.557150E+3	7.491000E-7	-3.570000E-8				1.552430E+3	-8.632000E+1	-2.662200E+2	1.552430E+3	-3.716000E+1	-2.171600E+2	1.552430E+3	1.007000E+2	-7.740000E+1				1.552430E+3	1.013000E+2	-7.820000E+1	1.552430E+3	1.004000E+2	-3.690000E+1	1.552430E+3	9.930000E+1	-3.980000E+1	1.552430E+3	9.813000E+1	-8.087000E+1
			1.557200E+3	7.626000E+1	-1.037400E+2	1.557200E+3	7.777000E-7	-3.690000E-8	1.557200E+3	5.652000E+1	-1.234800E+2	1.557200E+3	1.340000E+2	-4.590000E+1	1.557200E+3	1.376000E+2	-4.220000E+1	1.557200E+3	1.431000E+2	-3.680000E+1	1.557200E+3	-1.746000E+2	-3.546000E+2	1.557200E+3	7.486000E-7	-3.620000E-8				1.552440E+3	-8.667000E+1	-2.665700E+2	1.552440E+3	-3.786000E+1	-2.178600E+2	1.552440E+3	1.005000E+2	-7.760000E+1				1.552440E+3	1.008000E+2	-7.870000E+1	1.552440E+3	9.998000E+1	-3.732000E+1	1.552440E+3	9.865000E+1	-4.045000E+1	1.552440E+3	9.765000E+1	-8.135000E+1
